"Date","Price","Open","High","Low","Change %"
"Jul 04, 2011","40.411","40.436","40.553","40.313","0.00%"
"Jul 01, 2011","40.409","40.477","40.535","40.253","-0.25%"
"Jun 30, 2011","40.509","40.440","40.696","40.293","0.11%"
"Jun 29, 2011","40.463","40.370","40.491","40.087","0.17%"
"Jun 28, 2011","40.394","40.308","40.430","40.189","0.20%"
"Jun 27, 2011","40.314","40.069","40.350","39.826","0.66%"
"Jun 24, 2011","40.050","40.118","40.261","39.915","-0.20%"
"Jun 23, 2011","40.130","40.136","40.208","39.916","-0.11%"
"Jun 22, 2011","40.174","40.204","40.371","40.116","-0.18%"
"Jun 21, 2011","40.246","40.174","40.331","40.077","0.16%"
"Jun 20, 2011","40.182","39.993","40.226","39.836","0.19%"
"Jun 17, 2011","40.106","39.936","40.182","39.796","0.39%"
"Jun 16, 2011","39.949","39.786","40.025","39.622","0.34%"
"Jun 15, 2011","39.812","40.238","40.297","39.773","-1.08%"
"Jun 14, 2011","40.247","40.244","40.362","40.172","-0.05%"
"Jun 13, 2011","40.266","40.151","40.348","40.092","0.21%"
"Jun 10, 2011","40.180","40.297","40.418","40.086","-0.32%"
"Jun 09, 2011","40.307","40.430","40.578","40.220","-0.36%"
"Jun 08, 2011","40.453","40.673","40.737","40.404","-0.60%"
"Jun 07, 2011","40.697","40.573","40.740","40.546","0.22%"
"Jun 06, 2011","40.608","40.624","40.755","40.549","-0.10%"
"Jun 03, 2011","40.648","40.370","40.699","40.287","0.60%"
"Jun 02, 2011","40.407","40.107","40.487","40.103","0.71%"
"Jun 01, 2011","40.124","40.246","40.426","40.079","-0.35%"
"May 31, 2011","40.265","40.082","40.384","40.068","0.42%"
"May 30, 2011","40.097","40.060","40.149","39.923","-0.76%"
"May 27, 2011","40.404","39.835","40.407","39.804","1.36%"
"May 26, 2011","39.862","40.034","40.209","39.644","-0.43%"
"May 25, 2011","40.034","39.958","40.165","39.831","0.13%"
"May 24, 2011","39.981","39.975","40.094","39.897","-0.12%"
"May 23, 2011","40.029","39.544","40.054","39.525","0.54%"
"May 20, 2011","39.814","39.985","40.090","39.609","-0.50%"
"May 19, 2011","40.016","39.969","40.138","39.766","0.12%"
"May 18, 2011","39.969","40.046","40.159","39.817","-0.22%"
"May 17, 2011","40.059","39.845","40.087","39.756","0.52%"
"May 16, 2011","39.853","39.506","39.984","39.416","0.38%"
"May 13, 2011","39.704","39.775","39.928","39.467","-0.24%"
"May 12, 2011","39.799","39.568","39.861","39.526","0.58%"
"May 11, 2011","39.571","39.897","39.969","39.431","-0.86%"
"May 10, 2011","39.913","40.017","40.094","39.731","-0.36%"
"May 09, 2011","40.057","40.044","40.176","39.684","0.30%"
"May 06, 2011","39.937","40.037","40.419","39.653","-0.32%"
"May 05, 2011","40.066","40.534","40.643","39.949","-1.18%"
"May 04, 2011","40.545","40.525","40.669","40.405","0.01%"
"May 03, 2011","40.539","40.604","40.646","40.344","-0.28%"
"May 02, 2011","40.652","40.604","40.869","40.446","0.21%"
"Apr 29, 2011","40.568","40.764","40.907","40.469","-0.54%"
"Apr 28, 2011","40.787","40.776","40.978","40.664","0.02%"
"Apr 27, 2011","40.780","40.684","40.809","40.550","0.27%"
"Apr 26, 2011","40.671","40.624","40.752","40.502","0.02%"
"Apr 25, 2011","40.664","40.768","40.902","40.561","-0.25%"
"Apr 22, 2011","40.764","40.711","40.844","40.665","0.04%"
"Apr 21, 2011","40.748","40.748","40.948","40.614","-0.03%"
"Apr 20, 2011","40.759","40.539","40.863","40.467","0.50%"
"Apr 19, 2011","40.556","40.426","40.595","40.361","0.55%"
"Apr 18, 2011","40.335","40.575","40.611","40.159","-0.66%"
"Apr 15, 2011","40.604","40.832","40.924","40.506","-0.65%"
"Apr 14, 2011","40.869","40.688","40.963","40.626","0.31%"
"Apr 13, 2011","40.741","40.702","40.878","40.638","-0.01%"
"Apr 12, 2011","40.746","40.461","40.802","40.371","0.63%"
"Apr 11, 2011","40.490","40.422","40.565","40.356","-0.02%"
"Apr 08, 2011","40.499","40.330","40.557","40.299","0.38%"
"Apr 07, 2011","40.346","40.350","40.484","40.231","-0.03%"
"Apr 06, 2011","40.360","40.200","40.453","40.177","0.34%"
"Apr 05, 2011","40.223","40.221","40.298","40.097","-0.09%"
"Apr 04, 2011","40.261","40.222","40.341","40.088","0.08%"
"Apr 01, 2011","40.227","40.275","40.335","39.925","-0.18%"
"Mar 31, 2011","40.299","40.293","40.480","40.224","0.00%"
"Mar 30, 2011","40.299","40.001","40.361","39.934","0.72%"
"Mar 29, 2011","40.012","39.901","40.141","39.866","0.26%"
"Mar 28, 2011","39.910","39.714","39.985","39.640","0.20%"
"Mar 25, 2011","39.831","40.076","40.123","39.733","-0.69%"
"Mar 24, 2011","40.107","39.976","40.200","39.847","0.28%"
"Mar 23, 2011","39.994","40.050","40.188","39.958","-0.20%"
"Mar 22, 2011","40.075","40.157","40.212","40.000","-0.30%"
"Mar 21, 2011","40.195","40.319","40.365","40.027","-0.31%"
"Mar 18, 2011","40.321","40.104","40.386","39.924","0.39%"
"Mar 17, 2011","40.165","39.846","40.218","39.788","0.69%"
"Mar 16, 2011","39.890","40.177","40.242","39.791","-0.78%"
"Mar 15, 2011","40.202","39.868","40.284","39.700","0.80%"
"Mar 14, 2011","39.883","40.014","40.063","39.773","-0.01%"
"Mar 11, 2011","39.887","39.448","39.907","39.390","1.09%"
"Mar 10, 2011","39.455","39.433","39.519","39.215","0.04%"
"Mar 09, 2011","39.441","39.161","39.507","39.059","0.66%"
"Mar 08, 2011","39.183","39.341","39.440","39.031","-0.50%"
"Mar 07, 2011","39.379","39.404","39.565","39.287","-0.05%"
"Mar 04, 2011","39.400","39.319","39.473","39.211","0.14%"
"Mar 03, 2011","39.346","39.336","39.378","38.988","-0.04%"
"Mar 02, 2011","39.361","39.594","39.649","39.278","-0.61%"
"Mar 01, 2011","39.602","39.837","39.898","39.562","-0.61%"
"Feb 28, 2011","39.844","39.815","40.012","39.676","0.10%"
"Feb 25, 2011","39.805","39.966","40.093","39.720","-0.51%"
"Feb 24, 2011","40.009","40.105","40.209","39.906","-0.26%"
"Feb 23, 2011","40.112","39.985","40.184","39.953","0.33%"
"Feb 22, 2011","39.981","39.855","40.071","39.605","0.30%"
"Feb 21, 2011","39.863","39.888","39.975","39.765","-0.08%"
"Feb 18, 2011","39.893","39.776","39.945","39.573","0.26%"
"Feb 17, 2011","39.790","39.614","39.837","39.574","0.41%"
"Feb 16, 2011","39.627","39.541","39.736","39.445","0.16%"
"Feb 15, 2011","39.563","39.499","39.700","39.408","0.11%"
"Feb 14, 2011","39.519","39.645","39.762","39.322","-0.46%"
"Feb 11, 2011","39.702","39.880","39.965","39.593","-0.52%"
"Feb 10, 2011","39.911","40.163","40.222","39.806","-0.63%"
"Feb 09, 2011","40.164","39.873","40.211","39.846","0.70%"
"Feb 08, 2011","39.886","39.761","40.027","39.730","0.32%"
"Feb 07, 2011","39.759","39.904","40.019","39.633","-0.48%"
"Feb 04, 2011","39.950","40.118","40.207","39.841","-0.48%"
"Feb 03, 2011","40.142","40.635","40.714","40.056","-1.25%"
"Feb 02, 2011","40.650","40.823","40.945","40.554","-0.46%"
"Feb 01, 2011","40.838","40.764","40.914","40.629","0.10%"
"Jan 31, 2011","40.799","40.552","40.890","40.486","0.50%"
"Jan 28, 2011","40.596","40.636","40.807","40.490","-0.06%"
"Jan 27, 2011","40.622","40.718","40.749","40.507","-0.20%"
"Jan 26, 2011","40.703","40.649","40.858","40.592","0.05%"
"Jan 25, 2011","40.681","40.680","40.842","40.415","-0.08%"
"Jan 24, 2011","40.713","40.709","40.810","40.424","0.05%"
"Jan 21, 2011","40.692","40.413","40.719","40.319","0.65%"
"Jan 20, 2011","40.431","40.203","40.509","40.102","0.58%"
"Jan 19, 2011","40.197","40.026","40.381","39.979","0.36%"
"Jan 18, 2011","40.053","39.829","40.167","39.718","0.53%"
"Jan 17, 2011","39.843","40.185","40.210","39.764","-0.72%"
"Jan 14, 2011","40.132","39.981","40.291","39.915","0.33%"
"Jan 13, 2011","39.999","39.505","40.078","39.362","1.20%"
"Jan 12, 2011","39.525","39.587","39.732","39.268","-0.19%"
"Jan 11, 2011","39.601","39.812","39.954","39.472","-0.63%"
"Jan 10, 2011","39.851","39.609","39.900","39.581","0.29%"
"Jan 07, 2011","39.734","39.903","40.065","39.679","-0.57%"
"Jan 06, 2011","39.960","40.264","40.369","39.879","-0.88%"
"Jan 05, 2011","40.313","40.678","40.776","40.198","-0.99%"
"Jan 04, 2011","40.715","40.779","41.094","40.635","-0.16%"
"Jan 03, 2011","40.782","40.798","40.981","40.560","-0.30%"
"Dec 31, 2010","40.906","40.599","40.989","40.581","0.74%"
"Dec 30, 2010","40.604","40.262","40.698","40.122","0.79%"
"Dec 29, 2010","40.285","39.775","40.337","39.720","1.18%"
"Dec 28, 2010","39.817","39.894","40.190","39.721","-0.26%"
"Dec 27, 2010","39.921","39.939","40.119","39.824","-0.16%"
"Dec 24, 2010","39.983","40.084","40.227","39.875","-0.27%"
"Dec 23, 2010","40.093","40.129","40.239","39.937","-0.11%"
"Dec 22, 2010","40.137","40.233","40.445","40.080","-0.31%"
"Dec 21, 2010","40.261","40.470","40.703","40.162","-0.53%"
"Dec 20, 2010","40.476","40.581","40.614","40.329","-0.36%"
"Dec 17, 2010","40.623","40.664","41.001","40.252","-0.09%"
"Dec 16, 2010","40.660","40.703","40.801","40.472","-0.14%"
"Dec 15, 2010","40.718","41.127","41.141","40.675","-0.96%"
"Dec 14, 2010","41.111","41.073","41.408","41.044","-0.03%"
"Dec 13, 2010","41.122","40.872","41.200","40.743","0.48%"
"Dec 10, 2010","40.924","40.934","41.012","40.797","-0.13%"
"Dec 09, 2010","40.977","41.156","41.300","40.813","-0.49%"
"Dec 08, 2010","41.178","41.269","41.375","41.051","-0.30%"
"Dec 07, 2010","41.303","41.513","41.844","41.260","-0.56%"
"Dec 06, 2010","41.537","41.781","41.908","41.421","-0.87%"
"Dec 03, 2010","41.901","41.251","41.917","41.188","1.50%"
"Dec 02, 2010","41.281","41.179","41.572","41.093","0.20%"
"Dec 01, 2010","41.200","40.941","41.363","40.906","0.64%"
"Nov 30, 2010","40.937","41.130","41.261","40.754","-0.47%"
"Nov 29, 2010","41.132","41.695","41.731","41.030","-1.04%"
"Nov 26, 2010","41.563","41.619","41.689","41.462","-0.20%"
"Nov 25, 2010","41.647","41.766","41.827","41.557","-0.31%"
"Nov 24, 2010","41.775","41.988","42.127","41.657","-0.59%"
"Nov 23, 2010","42.022","42.378","42.510","41.975","-0.94%"
"Nov 22, 2010","42.419","42.557","42.735","42.302","-0.36%"
"Nov 19, 2010","42.572","42.318","42.603","42.244","0.55%"
"Nov 18, 2010","42.338","42.356","42.553","42.195","-0.07%"
"Nov 17, 2010","42.369","42.123","42.458","42.083","0.50%"
"Nov 16, 2010","42.159","42.081","42.423","42.007","0.11%"
"Nov 15, 2010","42.111","42.226","42.389","42.016","-0.21%"
"Nov 12, 2010","42.199","41.843","42.347","41.710","0.85%"
"Nov 11, 2010","41.843","42.227","42.311","41.790","-0.94%"
"Nov 10, 2010","42.239","42.423","42.508","42.033","-0.49%"
"Nov 09, 2010","42.448","42.870","42.937","42.360","-1.06%"
"Nov 08, 2010","42.901","43.205","43.331","42.746","-0.64%"
"Nov 05, 2010","43.176","43.702","43.832","43.119","-1.16%"
"Nov 04, 2010","43.683","43.531","43.941","43.383","0.31%"
"Nov 03, 2010","43.549","43.176","43.656","43.061","0.85%"
"Nov 02, 2010","43.183","42.807","43.230","42.743","0.85%"
"Nov 01, 2010","42.819","43.060","43.196","42.728","-0.50%"
"Oct 29, 2010","43.033","42.631","43.039","42.527","0.95%"
"Oct 28, 2010","42.629","42.255","42.682","42.230","0.84%"
"Oct 27, 2010","42.272","42.191","42.463","42.105","0.10%"
"Oct 26, 2010","42.229","42.303","42.540","42.140","-0.21%"
"Oct 25, 2010","42.316","42.367","42.571","42.258","-0.06%"
